x rho vx vy vz p Bx By Bz E
3.930664062500000000e-02 1.000000006335092007e+00 -1.171817237131412228e-08 2.404006014318667031e-09 1.202003007159333515e-09 1.000000010558501184e+00 5.641895835477562793e-01 1.128379174977152122e+00 5.641895874885760609e-01 2.454929685505970127e+00
3.979492187500000000e-02 1.000000018935321533e+00 -3.502509605921917209e-08 7.185469404647829653e-09 3.592734702323914827e-09 1.000000031558885949e+00 5.641895835477562793e-01 1.128379190653400199e+00 5.641895953267000996e-01 2.454929739117488019e+00
4.028320312500000000e-02 1.000000056596791032e+00 -1.046883415244867684e-07 2.147702380717832496e-08 1.073851190358916248e-08 1.000000094328004741e+00 5.641895835477562793e-01 1.128379237508933874e+00 5.641896187544669372e-01 2.454929899359684420e+00
4.077148437500000000e-02 1.000000169165017105e+00 -3.129082477396295479e-07 6.419374142390363299e-08 3.209687071195181649e-08 1.000000281941770819e+00 5.641895835477562793e-01 1.128379377557729990e+00 5.641896887788649950e-01 2.454930378315583805e+00
4.125976562500000000e-02 1.000000505625299185e+00 -9.352662366187248391e-07 1.918715958708997408e-07 9.593579793544987039e-08 1.000000842709405591e+00 5.641895835477562793e-01 1.128379796155903891e+00 5.641898980779519457e-01 2.454931809889487671e+00
4.174804687500000000e-02 1.000001511283188149e+00 -2.795454056019502885e-06 5.734915710233659498e-07 2.867457855116829749e-07 1.000002518810284124e+00 5.641895835477562793e-01 1.128381047318135044e+00 5.641905236590675221e-01 2.454936088778165715e+00
4.223632812500000000e-02 1.000004517097690782e+00 -8.355378862144761590e-06 1.714109569807042946e-06 8.570547849035214731e-07 1.000007528540391544e+00 5.641895835477562793e-01 1.128384786917408400e+00 5.641923934587042000e-01 2.454948878030877690e+00
4.272460937500000000e-02 1.000013500907620756e+00 -2.497296462990633196e-05 5.123135148338780294e-06 2.561567574169390147e-06 1.000022501907734673e+00 5.641895835477562793e-01 1.128395963834706750e+00 5.641979819173533750e-01 2.454987103280765304e+00
4.321289062500000000e-02 1.000040349316200894e+00 -7.463537686076096068e-05 1.531053496137197819e-05 7.655267480685989096e-06 1.000067252388206152e+00 5.641895835477562793e-01 1.128429366092913888e+00 5.642146830464569440e-01 2.455101346019084474e+00
4.370117187500000000e-02 1.000120564382510846e+00 -2.230138370223337825e-04 4.574225593038294864e-05 2.287112796519147432e-05 1.000200972125669940e+00 5.641895835477562793e-01 1.128529159244064939e+00 5.642645796220324694e-01 2.455442716998934571e+00
4.418945312500000000e-02 1.000360024747913412e+00 -6.659748287656929583e-04 1.365418581847369843e-04 6.827092909236849214e-05 1.000600321784935742e+00 5.641895835477562793e-01 1.128827039458718984e+00 5.644135197293594919e-01 2.456462212400078560e+00
4.467773437500000000e-02 1.001073112590088687e+00 -1.985220193256476574e-03 4.065319556750894266e-04 2.032659778375447133e-04 1.001791006939362072e+00 5.641895835477562793e-01 1.129713879947859656e+00 5.648569399739298280e-01 2.459501936160435331e+00
